Temperatura,Potencia Bombilla,Potencia Ventilador,Fecha
25.12,0,0,2025-09-04 17:36:00
25.37,0,0,2025-09-04 17:36:01
25.78,0,0,2025-09-04 17:36:02
25.29,0,0,2025-09-04 17:36:03
25.37,0,0,2025-09-04 17:36:04
25.2,0,0,2025-09-04 17:36:05
25.61,0,0,2025-09-04 17:36:06
24.63,0,0,2025-09-04 17:36:07
25.78,0,0,2025-09-04 17:36:08
25.2,0,0,2025-09-04 17:36:09
25.37,0,0,2025-09-04 17:36:10
26.1,0,0,2025-09-04 17:36:11
25.29,0,0,2025-09-04 17:36:12
25.37,0,0,2025-09-04 17:36:13
25.37,0,0,2025-09-04 17:36:14
25.2,0,0,2025-09-04 17:36:15
24.96,0,0,2025-09-04 17:36:16
25.12,0,0,2025-09-04 17:36:17
25.2,0,0,2025-09-04 17:36:18
25.29,0,0,2025-09-04 17:36:19
25.04,0,0,2025-09-04 17:36:20
25.61,0,0,2025-09-04 17:36:21
24.55,0,0,2025-09-04 17:36:22
25.2,0,0,2025-09-04 17:36:23
24.96,0,0,2025-09-04 17:36:24
25.12,0,0,2025-09-04 17:36:25
24.88,0,0,2025-09-04 17:36:26
25.29,0,0,2025-09-04 17:36:27
24.96,0,0,2025-09-04 17:36:28
24.8,0,0,2025-09-04 17:36:29
24.96,0,0,2025-09-04 17:36:30
25.04,0,0,2025-09-04 17:36:31
25.86,0,0,2025-09-04 17:36:32
24.96,0,0,2025-09-04 17:36:33
25.04,0,0,2025-09-04 17:36:34
24.88,0,0,2025-09-04 17:36:35
25.12,0,0,2025-09-04 17:36:36
24.8,0,0,2025-09-04 17:36:37
24.72,0,0,2025-09-04 17:36:38
25.29,0,0,2025-09-04 17:36:39
25.04,0,0,2025-09-04 17:36:40
25.04,0,0,2025-09-04 17:36:41
24.55,0,0,2025-09-04 17:36:42
24.88,0,0,2025-09-04 17:36:43
24.88,0,0,2025-09-04 17:36:44
24.8,0,0,2025-09-04 17:36:45
24.8,0,0,2025-09-04 17:36:46
24.15,0,0,2025-09-04 17:36:47
25.2,0,0,2025-09-04 17:36:48
25.12,0,0,2025-09-04 17:36:49
24.8,0,0,2025-09-04 17:36:50
24.8,0,0,2025-09-04 17:36:51
24.63,0,0,2025-09-04 17:36:52
24.8,0,0,2025-09-04 17:36:53
24.72,0,0,2025-09-04 17:36:54
24.23,0,0,2025-09-04 17:36:55
24.96,0,0,2025-09-04 17:36:56
24.96,0,0,2025-09-04 17:36:57
24.88,0,0,2025-09-04 17:36:58
24.63,0,0,2025-09-04 17:36:59
24.72,0,0,2025-09-04 17:37:00
24.55,0,0,2025-09-04 17:37:01
24.96,0,0,2025-09-04 17:37:02
24.72,0,0,2025-09-04 17:37:03
24.63,0,0,2025-09-04 17:37:04
24.88,0,0,2025-09-04 17:37:05
24.63,0,0,2025-09-04 17:37:06
24.55,0,0,2025-09-04 17:37:07
24.63,0,0,2025-09-04 17:37:08
24.8,0,0,2025-09-04 17:37:09
24.63,0,0,2025-09-04 17:37:10
24.63,0,0,2025-09-04 17:37:11
24.96,0,0,2025-09-04 17:37:12
24.72,0,0,2025-09-04 17:37:13
24.63,0,0,2025-09-04 17:37:14
24.47,0,0,2025-09-04 17:37:15
24.39,0,0,2025-09-04 17:37:16
24.63,0,0,2025-09-04 17:37:17
24.72,0,0,2025-09-04 17:37:18
24.55,0,0,2025-09-04 17:37:19
24.31,0,0,2025-09-04 17:37:20
24.63,0,0,2025-09-04 17:37:21
24.88,0,0,2025-09-04 17:37:22
24.63,0,0,2025-09-04 17:37:23
24.31,0,0,2025-09-04 17:37:24
24.63,0,0,2025-09-04 17:37:25
24.8,0,0,2025-09-04 17:37:26
24.63,0,0,2025-09-04 17:37:27
24.23,0,0,2025-09-04 17:37:28
24.63,0,0,2025-09-04 17:37:29
24.47,0,0,2025-09-04 17:37:30
24.47,0,0,2025-09-04 17:37:31
24.63,0,0,2025-09-04 17:37:32
24.72,0,0,2025-09-04 17:37:33
24.47,0,0,2025-09-04 17:37:34
24.07,0,0,2025-09-04 17:37:35
24.63,0,0,2025-09-04 17:37:36
24.47,0,0,2025-09-04 17:37:37
24.88,0,0,2025-09-04 17:37:38
25.12,0,0,2025-09-04 17:37:39
24.47,0,0,2025-09-04 17:37:40
24.47,0,0,2025-09-04 17:37:41
24.39,0,0,2025-09-04 17:37:42
24.96,0,0,2025-09-04 17:37:43
25.37,0,0,2025-09-04 17:37:44
24.47,0,0,2025-09-04 17:37:45
24.55,0,0,2025-09-04 17:37:46
24.55,0,0,2025-09-04 17:37:47
24.23,0,0,2025-09-04 17:37:48
24.39,0,0,2025-09-04 17:37:49
24.39,0,0,2025-09-04 17:37:50
23.9,0,0,2025-09-04 17:37:51
24.31,0,0,2025-09-04 17:37:52
24.39,0,0,2025-09-04 17:37:53
24.47,0,0,2025-09-04 17:37:54
23.66,0,0,2025-09-04 17:37:55
24.55,0,0,2025-09-04 17:37:56
24.39,0,0,2025-09-04 17:37:57
24.31,0,0,2025-09-04 17:37:58
24.47,0,0,2025-09-04 17:37:59
24.39,0,0,2025-09-04 17:38:00
24.39,0,0,2025-09-04 17:38:01
24.15,0,0,2025-09-04 17:38:02
24.72,0,0,2025-09-04 17:38:03
24.31,0,0,2025-09-04 17:38:04
24.23,0,0,2025-09-04 17:38:05
24.88,0,0,2025-09-04 17:38:07
24.63,0,0,2025-09-04 17:38:08
24.63,0,0,2025-09-04 17:38:09
24.07,0,0,2025-09-04 17:38:10
24.07,0,0,2025-09-04 17:38:11
24.31,0,0,2025-09-04 17:38:12
24.15,0,0,2025-09-04 17:38:13
24.31,0,0,2025-09-04 17:38:14
24.15,0,0,2025-09-04 17:38:15
24.23,0,0,2025-09-04 17:38:16
24.39,0,0,2025-09-04 17:38:17
23.9,0,0,2025-09-04 17:38:18
24.39,0,0,2025-09-04 17:38:19
24.39,0,0,2025-09-04 17:38:20
24.47,0,0,2025-09-04 17:38:21
24.23,0,0,2025-09-04 17:38:22
24.23,0,0,2025-09-04 17:38:23
23.99,0,0,2025-09-04 17:38:24
23.99,0,0,2025-09-04 17:38:25
24.15,0,0,2025-09-04 17:38:26
24.31,0,0,2025-09-04 17:38:27
24.39,0,0,2025-09-04 17:38:28
24.07,0,0,2025-09-04 17:38:29
24.15,0,0,2025-09-04 17:38:30
24.55,0,0,2025-09-04 17:38:31
24.39,0,0,2025-09-04 17:38:32
24.39,0,0,2025-09-04 17:38:33
24.31,0,0,2025-09-04 17:38:34
24.07,0,0,2025-09-04 17:38:35
24.39,0,0,2025-09-04 17:38:36
24.55,0,0,2025-09-04 17:38:37
24.47,0,0,2025-09-04 17:38:38
24.15,0,0,2025-09-04 17:38:39
24.23,0,0,2025-09-04 17:38:40
24.55,0,0,2025-09-04 17:38:41
24.39,0,0,2025-09-04 17:38:42
24.23,0,0,2025-09-04 17:38:43
23.9,0,0,2025-09-04 17:38:43
24.15,0,0,2025-09-04 17:38:45
24.39,0,0,2025-09-04 17:38:45
24.23,0,0,2025-09-04 17:38:47
24.07,0,0,2025-09-04 17:38:48
24.07,0,0,2025-09-04 17:38:49
23.9,0,0,2025-09-04 17:38:49
23.9,0,0,2025-09-04 17:38:50
24.31,0,0,2025-09-04 17:38:51
23.9,0,0,2025-09-04 17:38:52
23.66,0,0,2025-09-04 17:38:53
23.99,0,0,2025-09-04 17:38:54
23.58,0,0,2025-09-04 17:38:55
24.15,0,0,2025-09-04 17:38:56
23.82,0,0,2025-09-04 17:38:57
23.9,0,0,2025-09-04 17:38:58
24.39,0,0,2025-09-04 17:38:59
23.99,0,0,2025-09-04 17:39:00
23.74,0,0,2025-09-04 17:39:01
23.82,0,0,2025-09-04 17:39:02
23.99,0,0,2025-09-04 17:39:03
24.47,0,0,2025-09-04 17:39:04
24.31,0,0,2025-09-04 17:39:05
23.74,0,0,2025-09-04 17:39:06
23.99,0,0,2025-09-04 17:39:07
24.23,0,0,2025-09-04 17:39:08
23.74,0,0,2025-09-04 17:39:09
23.58,0,0,2025-09-04 17:39:10
24.72,0,0,2025-09-04 17:39:11
23.58,0,0,2025-09-04 17:39:12
23.82,0,0,2025-09-04 17:39:13
23.99,0,0,2025-09-04 17:39:14
23.82,0,0,2025-09-04 17:39:15
23.58,0,0,2025-09-04 17:39:16
23.99,0,0,2025-09-04 17:39:17
23.66,0,0,2025-09-04 17:39:18
23.9,0,0,2025-09-04 17:39:19
24.31,0,0,2025-09-04 17:39:20
23.82,0,0,2025-09-04 17:39:21
23.74,0,0,2025-09-04 17:39:22
23.42,0,0,2025-09-04 17:39:23
23.66,0,0,2025-09-04 17:39:24
24.47,0,0,2025-09-04 17:39:25
23.42,0,0,2025-09-04 17:39:26
23.74,0,0,2025-09-04 17:39:27
23.42,0,0,2025-09-04 17:39:28
23.66,0,0,2025-09-04 17:39:29
23.74,0,0,2025-09-04 17:39:30
23.34,0,0,2025-09-04 17:39:31
23.42,0,0,2025-09-04 17:39:32
23.9,0,0,2025-09-04 17:39:33
23.82,0,0,2025-09-04 17:39:34
23.74,0,0,2025-09-04 17:39:35
24.15,0,0,2025-09-04 17:39:36
23.9,0,0,2025-09-04 17:39:37
23.58,0,0,2025-09-04 17:39:38
23.58,0,0,2025-09-04 17:39:39
23.74,0,0,2025-09-04 17:39:40
23.82,0,0,2025-09-04 17:39:41
24.72,0,0,2025-09-04 17:39:42
23.82,0,0,2025-09-04 17:39:43
23.74,0,0,2025-09-04 17:39:44
23.99,0,0,2025-09-04 17:39:45
23.58,0,0,2025-09-04 17:39:46
23.9,0,0,2025-09-04 17:39:47
23.74,0,0,2025-09-04 17:39:48
23.82,0,0,2025-09-04 17:39:49
