Temperatura,Potencia Bombilla,Potencia Ventilador,Fecha
25.12,0,0,2025-09-04 16:54:40
24.72,0,0,2025-09-04 16:54:41
25.04,0,0,2025-09-04 16:54:42
24.96,0,0,2025-09-04 16:54:43
24.47,0,0,2025-09-04 16:54:44
24.96,0,0,2025-09-04 16:54:45
24.88,0,0,2025-09-04 16:54:46
24.8,0,0,2025-09-04 16:54:47
24.72,0,0,2025-09-04 16:54:48
24.88,0,0,2025-09-04 16:54:49
24.72,0,0,2025-09-04 16:54:50
24.96,0,0,2025-09-04 16:54:51
24.55,0,0,2025-09-04 16:54:52
25.04,0,0,2025-09-04 16:54:53
24.88,0,0,2025-09-04 16:54:54
24.72,0,0,2025-09-04 16:54:55
24.63,0,0,2025-09-04 16:54:56
24.8,0,0,2025-09-04 16:54:57
25.04,0,0,2025-09-04 16:54:58
24.55,0,0,2025-09-04 16:54:59
24.47,0,0,2025-09-04 16:55:00
24.72,0,0,2025-09-04 16:55:01
24.88,0,0,2025-09-04 16:55:02
24.72,0,0,2025-09-04 16:55:03
24.63,0,0,2025-09-04 16:55:04
24.8,0,0,2025-09-04 16:55:05
24.8,0,0,2025-09-04 16:55:06
24.8,0,0,2025-09-04 16:55:07
24.88,0,0,2025-09-04 16:55:08
24.8,0,0,2025-09-04 16:55:09
24.63,0,0,2025-09-04 16:55:10
24.72,0,0,2025-09-04 16:55:11
24.8,0,0,2025-09-04 16:55:12
24.72,0,0,2025-09-04 16:55:13
24.39,0,0,2025-09-04 16:55:14
24.55,0,0,2025-09-04 16:55:15
25.12,0,0,2025-09-04 16:55:16
24.63,0,0,2025-09-04 16:55:17
24.55,0,0,2025-09-04 16:55:18
24.8,0,0,2025-09-04 16:55:19
25.04,0,0,2025-09-04 16:55:20
24.47,0,0,2025-09-04 16:55:21
24.63,0,0,2025-09-04 16:55:22
24.39,0,0,2025-09-04 16:55:23
24.55,0,0,2025-09-04 16:55:24
24.55,0,0,2025-09-04 16:55:25
24.47,0,0,2025-09-04 16:55:26
24.39,0,0,2025-09-04 16:55:27
24.47,0,0,2025-09-04 16:55:28
24.39,0,0,2025-09-04 16:55:29
24.47,0,0,2025-09-04 16:55:30
24.72,0,0,2025-09-04 16:55:31
24.55,0,0,2025-09-04 16:55:32
25.04,0,0,2025-09-04 16:55:33
24.47,0,0,2025-09-04 16:55:34
24.63,0,0,2025-09-04 16:55:35
24.47,0,0,2025-09-04 16:55:36
24.55,0,0,2025-09-04 16:55:37
24.55,0,0,2025-09-04 16:55:39
24.31,0,0,2025-09-04 16:55:40
24.31,0,0,2025-09-04 16:55:41
24.31,0,0,2025-09-04 16:55:42
24.23,0,0,2025-09-04 16:55:43
24.31,0,0,2025-09-04 16:55:44
24.39,0,0,2025-09-04 16:55:45
24.47,0,0,2025-09-04 16:55:46
24.55,0,0,2025-09-04 16:55:47
24.39,0,0,2025-09-04 16:55:48
24.47,0,0,2025-09-04 16:55:49
24.47,0,0,2025-09-04 16:55:50
24.31,0,0,2025-09-04 16:55:51
24.39,0,0,2025-09-04 16:55:52
24.15,0,0,2025-09-04 16:55:53
24.39,0,0,2025-09-04 16:55:54
24.63,0,0,2025-09-04 16:55:55
24.39,0,0,2025-09-04 16:55:56
24.31,0,0,2025-09-04 16:55:57
24.39,0,0,2025-09-04 16:55:58
24.31,0,0,2025-09-04 16:55:59
23.99,0,0,2025-09-04 16:56:00
23.9,0,0,2025-09-04 16:56:01
24.47,0,0,2025-09-04 16:56:02
24.15,0,0,2025-09-04 16:56:03
23.9,0,0,2025-09-04 16:56:04
24.31,0,0,2025-09-04 16:56:05
24.15,0,0,2025-09-04 16:56:06
24.55,0,0,2025-09-04 16:56:07
24.39,0,0,2025-09-04 16:56:08
24.23,0,0,2025-09-04 16:56:09
24.07,0,0,2025-09-04 16:56:10
24.15,0,0,2025-09-04 16:56:11
24.07,0,0,2025-09-04 16:56:12
24.31,0,0,2025-09-04 16:56:13
24.15,0,0,2025-09-04 16:56:14
24.07,0,0,2025-09-04 16:56:15
24.07,0,0,2025-09-04 16:56:16
24.55,0,0,2025-09-04 16:56:17
24.07,0,0,2025-09-04 16:56:18
23.99,0,0,2025-09-04 16:56:18
23.99,0,0,2025-09-04 16:56:19
23.9,0,0,2025-09-04 16:56:20
24.07,0,0,2025-09-04 16:56:21
24.15,0,0,2025-09-04 16:56:22
24.15,0,0,2025-09-04 16:56:23
24.15,0,0,2025-09-04 16:56:24
23.74,0,0,2025-09-04 16:56:25
24.15,0,0,2025-09-04 16:56:26
23.82,0,0,2025-09-04 16:56:27
24.39,0,0,2025-09-04 16:56:28
24.15,0,0,2025-09-04 16:56:29
23.99,0,0,2025-09-04 16:56:30
24.07,0,0,2025-09-04 16:56:31
23.66,0,0,2025-09-04 16:56:32
24.31,0,0,2025-09-04 16:56:33
23.82,0,0,2025-09-04 16:56:34
24.8,0,0,2025-09-04 16:56:35
23.9,0,0,2025-09-04 16:56:36
24.15,0,0,2025-09-04 16:56:37
24.07,0,0,2025-09-04 16:56:38
23.9,0,0,2025-09-04 16:56:39
24.31,0,0,2025-09-04 16:56:40
24.39,0,0,2025-09-04 16:56:41
23.82,0,0,2025-09-04 16:56:42
24.23,0,0,2025-09-04 16:56:43
24.07,0,0,2025-09-04 16:56:44
23.99,0,0,2025-09-04 16:56:45
23.74,0,0,2025-09-04 16:56:46
23.99,0,0,2025-09-04 16:56:47
23.82,0,0,2025-09-04 16:56:48
23.82,0,0,2025-09-04 16:56:49
24.15,0,0,2025-09-04 16:56:50
24.07,0,0,2025-09-04 16:56:51
23.9,0,0,2025-09-04 16:56:52
23.82,0,0,2025-09-04 16:56:53
23.82,0,0,2025-09-04 16:56:54
23.82,0,0,2025-09-04 16:56:55
23.82,0,0,2025-09-04 16:56:56
23.9,0,0,2025-09-04 16:56:57
23.66,0,0,2025-09-04 16:56:58
24.07,0,0,2025-09-04 16:56:59
23.99,0,0,2025-09-04 16:57:00
23.74,0,0,2025-09-04 16:57:01
24.23,0,0,2025-09-04 16:57:02
23.66,0,0,2025-09-04 16:57:03
24.23,0,0,2025-09-04 16:57:04
23.58,0,0,2025-09-04 16:57:05
23.74,0,0,2025-09-04 16:57:06
23.74,0,0,2025-09-04 16:57:07
23.34,0,0,2025-09-04 16:57:08
23.74,0,0,2025-09-04 16:57:09
23.66,0,0,2025-09-04 16:57:10
23.66,0,0,2025-09-04 16:57:11
23.66,0,0,2025-09-04 16:57:12
23.82,0,0,2025-09-04 16:57:13
23.74,0,0,2025-09-04 16:57:14
23.66,0,0,2025-09-04 16:57:15
23.9,0,0,2025-09-04 16:57:16
23.74,0,0,2025-09-04 16:57:17
23.74,0,0,2025-09-04 16:57:18
24.23,0,0,2025-09-04 16:57:19
23.5,0,0,2025-09-04 16:57:20
23.74,0,0,2025-09-04 16:57:21
23.5,0,0,2025-09-04 16:57:22
24.23,0,0,2025-09-04 16:57:23
23.74,0,0,2025-09-04 16:57:24
23.66,0,0,2025-09-04 16:57:25
23.74,0,0,2025-09-04 16:57:26
23.66,0,0,2025-09-04 16:57:27
23.74,0,0,2025-09-04 16:57:28
23.74,0,0,2025-09-04 16:57:29
24.23,0,0,2025-09-04 16:57:30
23.18,0,0,2025-09-04 16:57:31
23.99,0,0,2025-09-04 16:57:32
23.5,0,0,2025-09-04 16:57:33
23.82,0,0,2025-09-04 16:57:34
23.99,0,0,2025-09-04 16:57:35
23.99,0,0,2025-09-04 16:57:36
23.26,0,0,2025-09-04 16:57:37
23.58,0,0,2025-09-04 16:57:38
23.58,0,0,2025-09-04 16:57:39
23.58,0,0,2025-09-04 16:57:40
23.82,0,0,2025-09-04 16:57:41
23.34,0,0,2025-09-04 16:57:42
23.42,0,0,2025-09-04 16:57:43
23.58,0,0,2025-09-04 16:57:44
23.82,0,0,2025-09-04 16:57:45
23.66,0,0,2025-09-04 16:57:46
23.1,0,0,2025-09-04 16:57:47
23.42,0,0,2025-09-04 16:57:48
23.66,0,0,2025-09-04 16:57:49
23.74,0,0,2025-09-04 16:57:51
23.58,0,0,2025-09-04 16:57:52
23.26,0,0,2025-09-04 16:57:53
24.15,0,0,2025-09-04 16:57:54
23.02,0,0,2025-09-04 16:57:55
23.99,0,0,2025-09-04 16:57:56
23.74,0,0,2025-09-04 16:57:57
23.66,0,0,2025-09-04 16:57:58
23.42,0,0,2025-09-04 16:57:59
23.74,0,0,2025-09-04 16:58:00
23.42,0,0,2025-09-04 16:58:01
23.34,0,0,2025-09-04 16:58:02
23.58,0,0,2025-09-04 16:58:03
23.18,0,0,2025-09-04 16:58:04
23.34,0,0,2025-09-04 16:58:05
23.42,0,0,2025-09-04 16:58:06
23.34,0,0,2025-09-04 16:58:07
23.26,0,0,2025-09-04 16:58:08
23.58,0,0,2025-09-04 16:58:09
23.42,0,0,2025-09-04 16:58:10
23.5,0,0,2025-09-04 16:58:11
23.18,0,0,2025-09-04 16:58:12
23.26,0,0,2025-09-04 16:58:13
22.77,0,0,2025-09-04 16:58:14
23.1,0,0,2025-09-04 16:58:15
23.5,0,0,2025-09-04 16:58:16
23.42,0,0,2025-09-04 16:58:17
23.42,0,0,2025-09-04 16:58:18
23.42,0,0,2025-09-04 16:58:19
23.58,0,0,2025-09-04 16:58:20
23.5,0,0,2025-09-04 16:58:21
23.42,0,0,2025-09-04 16:58:22
22.45,0,0,2025-09-04 16:58:23
23.42,0,0,2025-09-04 16:58:24
22.94,0,0,2025-09-04 16:58:25
23.18,0,0,2025-09-04 16:58:26
24.07,0,0,2025-09-04 16:58:27
23.18,0,0,2025-09-04 16:58:28
23.26,0,0,2025-09-04 16:58:29
22.94,0,0,2025-09-04 16:58:30
23.18,0,0,2025-09-04 16:58:31
23.26,0,0,2025-09-04 16:58:32
23.42,0,0,2025-09-04 16:58:33
22.94,0,0,2025-09-04 16:58:34
23.1,0,0,2025-09-04 16:58:35
23.18,0,0,2025-09-04 16:58:36
23.42,0,0,2025-09-04 16:58:37
23.26,0,0,2025-09-04 16:58:38
23.66,0,0,2025-09-04 16:58:39
23.26,0,0,2025-09-04 16:58:40
23.34,0,0,2025-09-04 16:58:41
23.34,0,0,2025-09-04 16:58:42
23.18,0,0,2025-09-04 16:58:43
23.26,0,0,2025-09-04 16:58:44
23.26,0,0,2025-09-04 16:58:45
23.26,0,0,2025-09-04 16:58:46
22.69,0,0,2025-09-04 16:58:47
23.02,0,0,2025-09-04 16:58:48
23.66,0,0,2025-09-04 16:58:48
23.42,0,0,2025-09-04 16:58:49
23.34,0,0,2025-09-04 16:58:50
23.42,0,0,2025-09-04 16:58:51
23.18,0,0,2025-09-04 16:58:52
23.66,0,0,2025-09-04 16:58:53
23.02,0,0,2025-09-04 16:58:54
23.34,0,0,2025-09-04 16:58:55
23.34,0,0,2025-09-04 16:58:56
22.85,0,0,2025-09-04 16:58:57
23.02,0,0,2025-09-04 16:58:58
23.34,0,0,2025-09-04 16:58:59
23.1,0,0,2025-09-04 16:59:00
22.94,0,0,2025-09-04 16:59:01
23.02,0,0,2025-09-04 16:59:02
23.26,0,0,2025-09-04 16:59:03
22.85,0,0,2025-09-04 16:59:04
23.1,0,0,2025-09-04 16:59:05
22.94,0,0,2025-09-04 16:59:06
23.1,0,0,2025-09-04 16:59:07
23.02,0,0,2025-09-04 16:59:08
23.42,0,0,2025-09-04 16:59:09
23.1,0,0,2025-09-04 16:59:10
23.42,0,0,2025-09-04 16:59:11
22.94,0,0,2025-09-04 16:59:12
23.1,0,0,2025-09-04 16:59:13
22.77,0,0,2025-09-04 16:59:14
23.1,0,0,2025-09-04 16:59:15
23.02,0,0,2025-09-04 16:59:16
23.18,0,0,2025-09-04 16:59:17
23.1,0,0,2025-09-04 16:59:18
23.1,0,0,2025-09-04 16:59:19
22.94,0,0,2025-09-04 16:59:20
23.26,0,0,2025-09-04 16:59:21
23.18,0,0,2025-09-04 16:59:22
23.42,0,0,2025-09-04 16:59:23
22.85,0,0,2025-09-04 16:59:24
23.02,0,0,2025-09-04 16:59:25
23.02,0,0,2025-09-04 16:59:26
23.26,0,0,2025-09-04 16:59:27
23.18,0,0,2025-09-04 16:59:28
23.1,0,0,2025-09-04 16:59:29
22.61,0,0,2025-09-04 16:59:30
23.18,0,0,2025-09-04 16:59:31
22.94,0,0,2025-09-04 16:59:32
23.02,0,0,2025-09-04 16:59:33
23.5,0,0,2025-09-04 16:59:34
23.1,0,0,2025-09-04 16:59:35
22.45,0,0,2025-09-04 16:59:36
22.94,0,0,2025-09-04 16:59:37
23.1,0,0,2025-09-04 16:59:38
23.18,0,0,2025-09-04 16:59:39
23.18,0,0,2025-09-04 16:59:40
22.94,0,0,2025-09-04 16:59:42
23.1,0,0,2025-09-04 16:59:43
22.85,0,0,2025-09-04 16:59:44
22.77,0,0,2025-09-04 16:59:45
23.02,0,0,2025-09-04 16:59:46
23.02,0,0,2025-09-04 16:59:47
23.1,0,0,2025-09-04 16:59:48
23.5,0,0,2025-09-04 16:59:49
22.85,0,0,2025-09-04 16:59:50
22.85,0,0,2025-09-04 16:59:51
22.94,0,0,2025-09-04 16:59:52
23.02,0,0,2025-09-04 16:59:53
23.18,0,0,2025-09-04 16:59:54
22.77,0,0,2025-09-04 16:59:55
23.02,0,0,2025-09-04 16:59:56
22.61,0,0,2025-09-04 16:59:57
23.42,0,0,2025-09-04 16:59:58
22.94,0,0,2025-09-04 16:59:59
22.85,0,0,2025-09-04 17:00:00
23.02,0,0,2025-09-04 17:00:01
22.94,0,0,2025-09-04 17:00:02
22.69,0,0,2025-09-04 17:00:03
22.77,0,0,2025-09-04 17:00:04
23.26,0,0,2025-09-04 17:00:05
22.94,0,0,2025-09-04 17:00:06
23.18,0,0,2025-09-04 17:00:07
22.77,0,0,2025-09-04 17:00:08
23.02,0,0,2025-09-04 17:00:09
22.94,0,0,2025-09-04 17:00:10
22.53,0,0,2025-09-04 17:00:11
22.85,0,0,2025-09-04 17:00:12
23.02,0,0,2025-09-04 17:00:13
22.94,0,0,2025-09-04 17:00:14
22.85,0,0,2025-09-04 17:00:15
22.85,0,0,2025-09-04 17:00:16
23.26,0,0,2025-09-04 17:00:17
22.53,0,0,2025-09-04 17:00:18
23.18,0,0,2025-09-04 17:00:19
22.77,0,0,2025-09-04 17:00:20
23.02,0,0,2025-09-04 17:00:21
22.94,0,0,2025-09-04 17:00:22
23.1,0,0,2025-09-04 17:00:23
22.94,0,0,2025-09-04 17:00:24
23.42,0,0,2025-09-04 17:00:25
23.34,0,0,2025-09-04 17:00:26
22.94,0,0,2025-09-04 17:00:27
22.53,0,0,2025-09-04 17:00:28
22.85,0,0,2025-09-04 17:00:29
22.77,0,0,2025-09-04 17:00:30
23.18,0,0,2025-09-04 17:00:31
22.94,0,0,2025-09-04 17:00:32
23.18,0,0,2025-09-04 17:00:33
22.85,0,0,2025-09-04 17:00:34
23.02,0,0,2025-09-04 17:00:35
22.77,0,0,2025-09-04 17:00:36
23.02,0,0,2025-09-04 17:00:37
22.61,0,0,2025-09-04 17:00:38
23.02,0,0,2025-09-04 17:00:39
22.94,0,0,2025-09-04 17:00:40
23.02,0,0,2025-09-04 17:00:41
22.85,0,0,2025-09-04 17:00:42
23.26,0,0,2025-09-04 17:00:43
22.69,0,0,2025-09-04 17:00:44
23.18,0,0,2025-09-04 17:00:45
22.94,0,0,2025-09-04 17:00:46
22.77,0,0,2025-09-04 17:00:47
22.77,0,0,2025-09-04 17:00:48
23.1,0,0,2025-09-04 17:00:49
22.61,0,0,2025-09-04 17:00:50
22.94,0,0,2025-09-04 17:00:51
22.77,0,0,2025-09-04 17:00:52
22.94,0,0,2025-09-04 17:00:53
22.53,0,0,2025-09-04 17:00:54
22.69,0,0,2025-09-04 17:00:55
22.69,0,0,2025-09-04 17:00:56
22.85,0,0,2025-09-04 17:00:57
22.45,0,0,2025-09-04 17:00:58
22.69,0,0,2025-09-04 17:00:59
22.85,0,0,2025-09-04 17:01:00
22.94,0,0,2025-09-04 17:01:01
22.85,0,0,2025-09-04 17:01:02
22.77,0,0,2025-09-04 17:01:03
22.77,0,0,2025-09-04 17:01:04
22.45,0,0,2025-09-04 17:01:05
22.77,0,0,2025-09-04 17:01:06
